id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
810658,Adam the First,Drama,en,Adam a 14-year-old boy travels across the country to meet a series of men who could be his father after finding a letter with a list of names and addresses.,14.08,Randomix Productions-Adam 1 Pictures,2024-02-14,0.0,0.0,0.0,Released,,0.0,0.0,Tracy Pfau-Oakes Fegley-Darryl Cox-Kevin Wayne-Billy Slaughter-Adrian Lockett-Santiago Villalobos-Eric Hanson-Larry Pine-Kim Jackson Wheeler-David Duchovny-T.R. Knight-Holly Bonney,,/yPUTLjtGkfLecHr5MHz0SXeCNtT.jpg,,
943397,Fazendo Meu Filme,Romance-Comedy,pt,Everything changes in Fani's life when the opportunity arises to do an exchange program and live in another country for a year. The revealing conversations by phone or MSN and the constant notes during the class turn to another subject: the upcoming trip.,8.468,Galeria Distribuidora-Grupo Telefilms-Panorâmica,2024-02-14,0.0,0.0,0.0,Released,The best scenes from Fani's life are yet to come...,0.0,0.0,Bela Fernandes-Xande Valois-Giovanna Chaves-Kiria Malheiros-Pedro David-Alanys Santos-Júlia Svacinna-Samara Felippo-Caio Paduan-Saulo Rodrigues-Matheus Costa-Ramoile Barreiros,,/pLGUEiMIvukwj2DiPt7M5iVNhZP.jpg,/9MntAeGBc3GkgF2hxS7K9vdTQLd.jpg,
960135,Madame de Sévigné,Drama-History,fr,In the middle of the 17th century the Marquise de Sévigné wanted to make her daughter a brilliant and independent woman in her own image. But the more she tries to control the young woman's destiny the more she alienates her. Mother and daughter then experience the throes of a singular and devastating passion. A major work of French literature is born from this devastation.,1.097,France 3 Cinéma-The Film-Auvergne-Rhône-Alpes Cinéma,2024-02-14,4900000.0,0.0,0.0,Released,,0.0,0.0,Karin Viard-Ana Girardot-Cédric Kahn-Noémie Lvovsky-Robin Renucci-Cyrille Mairesse-Tom Pannetier,,,,
772753,Secret Passion,Comedy,ru,Veta is a student of the acting department of one of the capital's universities. She does not show great promise but she firmly believes in her dream - to become the best in her field.,0.916,Ministry of Culture of the Russian Federation-VGIK,2024-02-13,0.0,0.0,96.0,Released,,0.0,0.0,Mariya Yanycheva-Daria Balabanova-Anton Rogachev-Roza Khairullina-Nayk Borzov-Svyatoslav Rogozhan-Mila Ershova-Valeriya Yolkina-Igor Zhuravlyov-Mindaugas Papinigis-Liliya Filchenko-Anastasiya Venkova-Vladimir Sarapultsev,,/uaLeoDWIQJmkMMiWUQ7joqrF3Z4.jpg,,
857695,Illicit Relationship,Drama,te,New Rohit-Sasi short.,8.369,,2024-02-11,0.0,0.0,0.0,Released,,0.0,0.0,Thanmai Bolt-Karthik Sabareesh,,/kufpU9svmnLiL57zmbnCosTNTsX.jpg,,
785429,Ozi - Voice of the Forest,Animation,en,This is the story of Ozi an orphan orangutan who uses her influencer skills to save her forest and home from deforestation.,2.999,Appian Way-GCI Film-Mike Medavoy Productions-Mikros Animation,2024-02-11,40000000.0,0.0,0.0,Released,,0.0,0.0,Amandla Stenberg-Dean-Charles Chapman-Urzila Carlson-Laura Dern-Djimon Hounsou-Donald Sutherland-RuPaul-Marissa Anita-Rachel Shenton-Kemah Bob-Josh Whitehouse,,/jLFIy4pes1ZSA9a7h48Li9dBeaG.jpg,/9XBVJBj8smienzhkZ2ocW7fytWZ.jpg,
818861,Lola,Drama,en,19-year-old Lola James is trying to work to save enough money to get her beloved little brother Arlo out of their toxic home. Until one tragic night when her whole world gets uprooted. From that moment on nothing will ever be the same.,26.005,Lola Film Productions,2024-02-09,0.0,0.0,0.0,Released,,0.0,0.0,Nicola Peltz Beckham-Virginia Madsen-Luke David Blumm-Raven Goodwin-Richie Merritt-Trevor Long-Will Peltz-James Aaron Oliver-Anthony Molinari-Diana Tanaka,,/pDWcMga4hJ7rG4xtXddgAFfAdoQ.jpg,/nMCYvVYu1OWrTTfZhSvM6lG7I9e.jpg,
716387,Bhootpori,Horror,bn,The film chronicles the tale of a deceased woman and a little boy who meets the restless soul of the departed woman. The woman seeks help from the little boy to unravel the mystery behind her death.,13.382,Surinder Films,2024-02-09,0.0,0.0,108.0,Released,,0.0,0.0,Jaya Ahsan-Bishantak Mukherjee-Ritwick Chakraborty-Sudipta Chakraborty-Shantilal Mukherjee-Abhijit Guha,,/X5Rx94IoQIXhlBRQK9Wv4MWnp7.jpg,,
834664,Anweshippin Kandethum,Drama-Thriller-Crime,ml,A team of four expert policemen go through extreme trials and tribulations to find the killer of a young woman.,9.387,Theatre of Dreams,2024-02-09,0.0,0.0,0.0,Released,"To unravel the truth, with the power of four hundred...a force of four",0.0,0.0,Tovino Thomas-Vineeth Thattil David-Siddique-Pramod Veliyanad-Indrans-Baburaj-Shammi Thilakan-Ramya Suvi-Rahul Rajagopal-Arthana Binu-Aswathy Manoharan-Nandhu-Nishanth Sagar-Alencier Ley Lopez-Azees Nedumangad,,/vKpXMILkxupbAMiPz44UZQgZjcf.jpg,,
724453,Untitled Dirty Dancing Sequel,Drama-Music-Romance,en,Baby takes us back to Kellerman’s Resort for a story of summer young romance and dancing.,1.4,Lionsgate-Megamix,2024-02-09,0.0,0.0,0.0,Planned,,0.0,0.0,Jennifer Grey,,,,
832262,Force of Nature: The Dry 2,Thriller,en,When five women take part in a corporate hiking retreat and only four come out on the other side Federal Agents Aaron Falk and Carmen Cooper head deep into the Victorian mountain ranges to investigate in the hopes of finding their whistle-blowing informant Alice Russell alive.,24.043,Made Up Stories-Pick Up Truck Pictures-Arenamedia,2024-02-08,0.0,0.0,112.0,Released,The truth lies hidden.,0.0,0.0,Eric Bana-Anna Torv-Deborra-Lee Furness-Robin McLeavy-Sisi Stringer-Lucy Ansell-Jacqueline McKenzie-Jeremy Lindsay Taylor-Richard Roxburgh-Tony Briggs-Kenneth Radley-Ash Ricardo-Ingrid Torelli-Matilda May Pawsey,australia-unsolved mystery-crime investigation-australian bush,/sw4M0jLT04FM1p3C2XQ3il50wgV.jpg,/1uK63W4MAbtURb02oYFHegSebX9.jpg,
777847,If You Were the Last,Science Fiction-Romance-Comedy,en,Adrift in their broken-down space shuttle with little hope of rescue two astronauts argue over whether they're better off spending their remaining days as friends or something more.,13.607,Depth of Field-Pinky Promise-Storm City Films,2024-02-08,0.0,0.0,92.0,Released,,5.25,8.0,Anthony Mackie-Zoë Chao-Natalie Morales-Geoff Stults-Missi Pyle-Sarah Voigt-Kaleka-Jason Bayle-Andrew Farrier-Taylor Shurte-Langston Fishburne-Jessamine Burgum-Bernard Hocke-Angelica Agelviz,astronaut-space shuttle,/bEyfMRY7frsy1v5yesdQEWjf1qz.jpg,/8dQyoMGqVDLE0FbJiDOIdxGluzX.jpg,1042279-1058622-1000678-792293-436343-1072371-798362-8922-820609-1075794-951491-945729-670292-56292-866398-502356-346698-475557-693134-603692
671283,Where the Water Runs,Drama,es,Teenage orphan Luca leaves his hometown Chipilo for Mexico City seeking fortune. There he meets 24 year old trapeze artist Paulina who teaches him love and life in the circus.,10.024,Centro de Estudios Cinematográficos INDIe,2024-02-08,0.0,0.0,0.0,Released,,0.0,0.0,Luis Altuzar-Paulina Gaitán-Ramón Medína-Ignacio Guadalupe-Federico Ayos-Antonio Monroi-Susana Huacuja-Aline Marrero-Geraldine Zinat-Óscar Yoldi-Fernanda Altuzar-Itza Sodi-Renata Rojas,mexico city mexico-circus-coming of age-trapeze artist-independent film-age-gap relationship-teen runaway,/sUgni338KVWmBc6qyDZ2NcXcpLz.jpg,,
359410,Road House,Action-Thriller,en,Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse only to discover that this paradise is not all it seems.,5.93,Metro-Goldwyn-Mayer-Silver Pictures,2024-02-08,0.0,0.0,114.0,Post Production,Take it outside.,0.0,0.0,Jake Gyllenhaal-Billy Magnussen-Daniela Melchior-Travis Van Winkle-Arturo Castro-Lukas Gage-Beau Knapp-Conor McGregor-B.K. Cannon-Gbemisola Ikumelo-Dominique Columbus-Bob Menery-Hannah Love Lanier-Joaquim de Almeida-Darren Barnet-Kevin Carroll-J. D. Pardo-Jessica Williams-Jay Hieron-Jonathan Kowalsky-Catfish Jean-Craig Ng-Adam Rivette,florida keys-remake-bouncer-ufc,/dBUOeQsFAjPEl6PIBAg6PGO0uzB.jpg,/ukWwuB0bhiMAOoVkRVIqOPl5YjR.jpg,
950740,PROLIX,Drama-Science Fiction-Horror,en,A young woman watches TV with her cat in the room. A dying man explores what's left of his psyche.,1.4,Eve's Abyss,2024-02-08,0.0,0.0,11.0,Released,,0.0,0.0,Claire Thiault-Redd Horrocks-Benjamin Murray-Luna Linneas,avant-garde-psychedelic-experimental narrative-experimental surrealism,/axJBcLgEDVv9YAfx65yaNKNyKXq.jpg,/dOrT0IFBSHnLo4elgZgrThC14nt.jpg,
633425,The Last Front,Drama-War-History,en,In the war-struck country of Belgium one man puts up a last fight.,7.531,The Last Front Cvba-Zilvermeer Productions,2024-02-07,0.0,0.0,100.0,Released,,0.0,0.0,Sasha Luss-Iain Glen-Anna Madeley-Joe Anderson-David Calder-Koen De Bouw-Julian Kostov-Leander Vyvey-Joren Seldeslachts-Anna Ballantine-Sam Rintoul-James Downie-Emma Moortgat-Emma Dupont-Steve Armand-Philippe Brenninkmeyer,,/zoa7kWHNWVaIsyQH1QSMTaFtPU2.jpg,,
712022,Party of Fools,Thriller-History-Drama,fr,An asylum patient must find her mother amid the guests at a large gala held at the hospital.,1.935,Prélude-France 2 Cinéma,2024-02-07,6000000.0,0.0,122.0,Released,,0.0,0.0,Mélanie Thierry-Carole Bouquet-Marina Foïs-Josiane Balasko-Radostina Rogliano-Lucie Zhang-Yolande Moreau-Dominique Frot-Miss Ming,paris france-based on novel or book,/pj30LlijIVGBU4Xy5oinPSAdLv6.jpg,/nvAEQy2hNGc1kY5XaMg7Bbw5AhG.jpg,
854887,Gods of the Deep,Science Fiction-Thriller-Horror,en,When a daring mission leads a deep sea submarine team into a mysterious opening on the ocean floor they uncover a lost underwater world and awaken its ancient race of otherworldly beings.,12.413,Ace Entertainment Films-Dark Temple Motion Pictures,2024-02-06,0.0,0.0,80.0,Released,A new depth of fear.,0.0,0.0,Derek Nelson-Makenna Guyler-Rory Wilton-Kane Surry-David Lenik-Rowena Bentley-Lisa Gorgin-Tim Cartwright-Chris Lines-Scot Scurlock-Swainley Whipps Eden-Entwistle,submarine-deep sea-underwater-sea monster-ocean floor-cosmic horror-underwater threat-otherworldly beings,/rftrSdn8tsMPDUsrx72vpQm5nEy.jpg,/atB1iXpnvjI3suhVT2DTvRXqhzL.jpg,
964851,The Missile,Drama-Comedy,fi,Christmas is-a-jingling to Lapland in 1984. Niina a single mother is fired from her job in a bakery and drifts into the middle of an international missile crisis in Inari when the Soviet Union shoots a missile across the Finnish border.,4.871,Elokuvayhtiö Komeetta-Stellar Film,2024-02-02,0.0,0.0,114.0,Released,,0.0,0.0,Oona Airola-Hannu-Pekka Björkman-Tommi Korpela-Pyry Kähkönen-Jarkko Niemi-Emma Kilpimaa-Tommi Eronen-Ona Kamu-Sakari Kuosmanen-Milka Ahlroth-Kai Lehtinen-Turkka Mastomäki-Kari Väänänen-Sanna-Kaisa Palo-Tiina Tauraite,missile-based on true story-1980s,/3WEnYK1wWFV4VUfrmr85OpAARDx.jpg,/kQ2W8Llc3gPM0WBXDxXCvNnDEDD.jpg,
663906,Toto: The Dog-Gone Amazing Story of Wizard of Oz,Adventure-Family-Fantasy-Animation,en,The Wizard of Oz told from the point of view of Dorothy’s loyal companion Toto.,4.276,Warner Bros. Pictures-Warner Bros. Animation,2024-02-02,0.0,0.0,0.0,Planned,,0.0,0.0,,,,,
740788,Waiyirri,History-Drama,en,"A missionary’s wife questions her needs to ""save souls"" after finding solace in her new friendship with a Ngarrindjeri woman.",1.96,Get Back Jojo Productions,2024-02-02,0.0,0.0,16.0,Released,,0.0,0.0,Kate Bonney-Natasha Wanganeen-Michael Gilmour,missionary-woman director-christian missionary,/fmypmmleDTw1lDVRLryTuOAtuvL.jpg,,
959098,Autumn and the Black Jaguar,Adventure-Family,fr,Grown up in the Amazon rainforest Autumn lives with Hope the cute baby jaguar she adopted. However a circumstance forces Autumn to return to New York. Autumn goes back into the jungle to save Hope from grave danger.,18.32,Mai Juin Productions,2024-02-01,0.0,0.0,100.0,Released,,0.0,0.0,Lumi Pollack-Emily Bett Rickards-Wayne Baker-Paul Greene-Lucrezua Pini-Kelly Hope Taylor-Letitia Brookes-K.C. Coombs-Airam Camacho,,/dVGcZqmr0wV4VRDTksyUMW28kGp.jpg,/8SfllrGdaZr6vq02EwsVzZLPnmR.jpg,
848538,Argylle,Action-Adventure-Comedy,en,When the plots of reclusive author Elly Conway's fictional espionage novels begin to mirror the covert actions of a real-life spy organization quiet evenings at home become a thing of the past. Accompanied by her cat Alfie and Aiden a cat-allergic spy Elly races across the world to stay one step ahead of the killers as the line between Conway's fictional world and her real one begins to blur.,84.178,Marv-Apple Studios-Cloudy Productions,2024-01-31,200000000.0,96175599.0,139.0,Released,"The greater the spy, the bigger the lie.",6.15,1099.0,Bryce Dallas Howard-Sam Rockwell-Bryan Cranston-Catherine O'Hara-Henry Cavill-Ariana DeBose-John Cena-Dua Lipa-Samuel L. Jackson-Sofia Boutella-Richard E. Grant-Stanley Morgan-Daniel Singh-Jason Fuchs-Tomás Paredes-Bobby Holland Hanton-Greg Townley-Alaa Habib-Clementine Vaughn-Raagni Sharma-Jing Lusi-Kandy Rohmann-Fiona Marr-Diljohn Singh-Emmett Scanlan-Joyce Kaminski-Mark Bernard-Tomiwa Edun-Rob Delaney-Annabella King-Liam Lau Fernandez-Andrew Barrett-Ali Ariaie-Abe Jarman-Sam Vincenti-David Bedella-Anthony Kaye-Amra Mallassi-Louis Partridge-Ben Daniels,cat-spy-secret agent-writer's block-author-novelist-aftercreditsstinger-secrets-spy universe,/iq1t8MxKDkKuV1WqyOr2RQM0hIA.jpg,/xvk5AhfhgQcTuaCQyq3XqAnhEma.jpg,
676727,The Inventor,Animation-Drama-Family-History,en,"The insatiably curious and headstrong inventor Leonardo da Vinci leaves Italy to join the French court where he can experiment freely inventing flying contraptions incredible machines and study the human body. There joined in his adventure by the audacious princess Marguerite Leonardo will uncover the answer to the ultimate question – ""What is the meaning of it all?""",4.533,Foliascope-Leo & King-Curiosity Studio-SIE Films-Aerial Contrivance Studios,2024-01-31,10000000.0,0.0,92.0,Released,,0.0,0.0,Stephen Fry-Daisy Ridley-Marion Cotillard-Matt Berry,inventor-leonardo da vinci-stop motion-historical fiction,/l3WPcuoLcPEiG8v8I5yFB2NYqKF.jpg,/oBNW28Zn0clre1GA550q2aRarKx.jpg,
788035,My Sassy Girl,Comedy-Romance-Drama,tl,The film tells the love story of Junjee and Sheena. Junjee just cannot seem to catch a romantic break. Their personalities stand opposite to the characteristics traditionally associated with masculinity and femininity in Asian societies in general.,3.164,TinCan Productions-Viva Films,2024-01-31,0.0,0.0,0.0,Released,,0.0,0.0,Toni Gonzaga-Pepe Herrera-Yayo Aguila-Alma Moreno-Benj Manalo-Bodjie Pascua-Boboy Garovillo-Joey Paras,romantic comedy-relationship,/hdrJvKIvFtDzwLNBAlujgKJgfBD.jpg,,
865030,Lily,Drama,en,Jealous of the affection her mum gives her younger brother Lily starts believing she has flowers growing inside her that make her hay-feverish mum allergic to her.,1.4,,2024-01-31,0.0,0.0,7.0,Released,,0.0,0.0,Kim Denman-Somerset Arnold-Atticus Benj,,/tUj5lWzX8ypul7nH2GPzHyPZeUE.jpg,/iNF4D1jvWLdI9vzeSeWDrtoB2kx.jpg,
951032,Nasrin's Voice,Documentary,fi,Kurdish child bride Nasrin becomes independent in Finland against her husband’s will. The punishment is harsh. But Nasrin doesn’t give up. She wants to win the battle for her rights.,7.855,,2024-01-30,0.0,0.0,0.0,Released,,0.0,0.0,,,,,
965292,Natatorium,Thriller-Drama,is,The eighteen-year-old Lilja visits Áróra and Grímur her estranged grandparents in the city as she undergoes auditions for an international art performance group. When her father Magnús and his younger sister Vala two of Áróra's and Grimur's four children find out about Lilja’s stay in the family house a sense of panic arises. When the family gathers in the home to celebrate Lilja’s acceptance into the art group a dark secret emerges and soon a seemingly normal family celebration turns into a horrifying tragedy that nobody could have foreseen.,3.618,Tekele Productions-Bjartsýn Films-Silver Screen,2024-01-28,1750000.0,0.0,105.0,Released,,0.0,0.0,Ilmur María Arnarsdóttir-Elin Petersdottir-Stefanía Berdsen-Jónas Alfreð Birkisson-Valur Freyr Einarsson-Arnar Dan Kristjánsson-Kristín Pétursdóttir-Stormur Jón Kormákur Baltasarsson-Salka Yr Omarsðttir-Ylfa Burgess-Ásgeir Margeirsson,,/wdETSKWCYMJ6NmBaHg8dcuEWTJQ.jpg,/oKlCQ3PDpNoeFuRWICm8i3WFrHr.jpg,
933131,Badland Hunters,Action-Science Fiction-Drama,ko,After a deadly earthquake turns Seoul into a lawless badland a fearless huntsman springs into action to rescue a teenager abducted by a mad doctor.,1704.65,Climax Studios-Nova Film-Big Punch Pictures-Lotte Entertainment,2024-01-26,0.0,0.0,109.0,Released,One last hunt to save us all.,6.953,160.0,Ma Dong-seok-Lee Hee-jun-Lee Jun-young-Roh Jeong-eui-Ahn Ji-hye-Park Ji-hoon-Jang Young-nam-Park Hyo-joon-Seong Byeong-suk-Jung Young-ju-Lee Han-joo-Kim Young-sun,post-apocalyptic future-earthquake-badlands-based on webcomic or webtoon-seoul south korea,/zVMyvNowgbsBAL6O6esWfRpAcOb.jpg,/pWsD91G2R1Da3AKM3ymr3UoIfRb.jpg,572802-940551-955916-872585-848326-615777-961268-906126-466420-41471-852445-930564-844416-927107-329865-944401-1212073-1155089-492002-698948-1060090
955179,Junction,Drama,en,Junction addresses the modern day opioid crisis in America and asks how did this happen from three different points of view. The CEO of a pharmaceutical company a doctor and a patient.,12.075,Verdi Productions-Public School Productions,2024-01-26,0.0,0.0,0.0,Released,,0.0,0.0,Sophia Bush-Jamie Chung-Bryan Greenberg-Griffin Dunne-Josh Peck-Hill Harper-Ryan Eggold-Ashley Madekwe-Michaela Conlin-Dash Mihok-Eddie Kaye Thomas-Eric Lutes-Wesley Holloway-Dascha Polanco-Nichelle Hines-Chris Whitcomb-Tom DeNucci-Yara Martinez-Ava Gaudet-Hannah Dunne-Kea Ho-Andrew Spieker-Kayla Kohla-Michael Badejo-Sabrina Corsino-Franca Corsino-Tommy Fury-Pauly Popolizio,,/u03xH4YSz4AlZd8cFEIjKRGJJOy.jpg,,
785542,The Outrun,Drama,en,Rona fresh out of rehab returns to the Orkney Islands; a place both wild and beautiful right off the Scottish coast. After more than a decade of living life on the edge in London where she both found and lost love Rona – now 30 – attempts to come to terms with her troubled past. As she reconnects with the dramatic landscape where she grew up memories of her traumatic childhood merge with more recent challenging events that have set her on the path to recovery.,6.025,BBC Film-Brock Media-Arcade Pictures-Screen Scotland-Weydemann Bros.-Mogambo Films-MBK Productions,2024-01-26,0.0,0.0,117.0,Released,,0.0,0.0,Saoirse Ronan-Paapa Essiedu-Stephen Dillane-Nabil Elouahabi-Lauren Lyle-Naomi Wirthner-Tony Hamilton-Posy Sterling-Danyal Ismail-Scott Miller-Seamus Dillane-Paul Kulik,scotland-addiction-female protagonist-based on memoir or autobiography-woman director,/QwcvZ8e5cy3cHBTxU0McHe1m6s.jpg,/5OOYy7YpnwWxZAx8enpwRLIIRR8.jpg,
922636,One Not Five Minuttess,Thriller,te,One shot movie in real time.,1.4,Rudransh Celluloid,2024-01-26,0.0,0.0,0.0,Released,What You Can't See Can Hurt You,0.0,0.0,Hansika Motwani,single shot,/c4U7GfLmLtVxnZbweoSVza9VxBn.jpg,/plIjhnya8m85Js6j8KqtoRc2sni.jpg,
857260,Karlos,Documentary,cs,,8.608,Bontonfilm-Silk Films-Barletta,2024-01-25,0.0,0.0,0.0,Released,,0.0,0.0,Karlos Vémola,biography,/jQ0kjCHxvykwKvxO26C1yiRFNMq.jpg,/1sU208iszc0f0N28inK3XPqJC7x.jpg,
784651,Fighter,Action-Thriller-War,hi,As India faces a militant attack in Kashmir the country’s best combat aviators join forces under a reckless yet brilliant squadron leader to form 'Air Dragons' faces mortal dangers and their inner demons.,124.732,Marflix Pictures-Viacom18 Studios-Prime Focus,2024-01-24,30069500.0,43160558.0,167.0,Released,,5.6,93.0,Hrithik Roshan-Deepika Padukone-Anil Kapoor-Karan Singh Grover-Sanjeeda Sheikh-Akshay Oberoi-Rishabh Sawhney-Ashutosh Rana-Sharib Hashmi-Mahesh Shetty-Banveen Singh-Karan Sharma-Nishant Khanduja-Vinay Varma-Talat Aziz-Chandan Anand-Geeta Sodhi-Samvedna Suwalka-Chandra Shekhar Dutta-Mushtaq Kak-Harish Khatri-Seerat Mast-Ramon Chibb-Gurmeet Chawla-Viren Kewalramani-Namit-Vicky Chawla-Sanjiv Chopra-Indhu Reddy-Akarsh Alagh-Pushpendra Purchit-Krishna Solagama-Puneet Bhatia-Shiv Dev Singh-Usha Sree-Abhi Kajuria-Sachin Danai-Lokesh Bhatta-Virender Vashishth-Geeta Agrawal Sharma-Himani Sahni-Ashok Jha-Hrushi Poddar-Namrata Tiripeni-Aditi Sandhya Sharma-Harnaam Singh-Anisha Pahuja-Shahid Gulfam-Sanjeev Jaiswal-Arif Basheer-Kapil Kumar-Ayushman Radeef-Jayan Rawal-Tejan Singh Yadav-Sachin Soni-Gopal Salaria-Shahmir Khan-Siddhant Ashar-Behzaad Khan-Appurva B Suman-Aishwarya Airy-Arbendra Pratap Singh-Sachin Yadav-Ayushmaan Sharma-Gaurav Govind-Ashish Sejwal,helicopter-airplane-fighter pilot-helicopter pilot-kashmir conflict-behind enemy lines-jet fighter pilot-military-retaliation-armed conflict-kashmir-fighter pilots-india pakistan border-military aviation-military pilots-islamic terrorism-indian air force-india pakistan conflict,/zDZowwb9GZGEctAu2PCpjiPQAMM.jpg,/keVfqCMKmJ55nHzmqR2Q5K7LwJt.jpg,1209450-81273-966719-165068-1110390-1063708-496334-24603-786064-24405-814215-1164370-882826-597089-753601-949229-960876-53459-781732-848538
958855,A Good Jewish Boy,Comedy-Drama,fr,Bellisha is a good Jewish boy. He is a 27-year-old curly-haired weak and nonchalant young man who struggles to become an adult. He still lives with his mother Giselle in a poor neighborhood. After the closing of the last synagogue it is the turn of the last kosher grocery store to close its doors. That's it they are the last Jewish family in the area. But much to Giselle's dismay Bellisha doesn't particularly want to leave. He feels comfortable and positive despite the tensions in the community and his mother's rapidly deteriorating health.,14.914,Moonshaker,2024-01-24,0.0,0.0,0.0,Released,,0.0,0.0,Agnès Jaoui-Michael Zindel-Youssouf Gueye-Rony Kramer-Eva Huault,,/ccEBRA1WQAfEKsFm3wh8J3FsNIj.jpg,,
667706,Itutumba Ka Ng Tatay Ko,,tl,Teteng a single father and assistant to a film director faces his last days due to a brain tumor. Despite his fear of confrontation he becomes determined to protect his tomboyish daughter Tintin from bullies. Teteng romantically interested in Tintin's teacher discovers his illness and gets involved in a bar fight leading to Tintin's kidnapping by a crime boss. With nothing to lose Teteng fights relentlessly showcasing his strength and love for his daughter until his final moments.,8.204,Viva Films,2024-01-24,0.0,0.0,120.0,Released,,0.0,0.0,Janno Gibbs-Xia Vigor-Mark Anthony Fernandez-Louise delos Reyes-Robb Guinto-Ronnie Henares-Jeric Raval-Anjo Yllana-Billy Villeta-Juliana Parizcova Segovia-Ronaldo Valdez,,/fo82vJwfCxUerynTekPKqJ7tJCp.jpg,,
696047,Citizen of a Kind,Comedy-Crime,ko,After losing her laundry store to a fire incident a single mom Duk-hee receives a call from a bank offering a generous upfront loan so she takes it right away. But soon after she finds out that she has become a victim of a voice phishing scheme. Devastated Duk-hee turns to the police for help only to be more disappointed that there is no hope of retrieving her money. At the moment of despair Jae-min the phisher who tricked her rings her phone once again to tip Duk-hee off about the criminal organization that locked him up and coerced him to make voice phishing calls from China. With that call Duk-hee makes up her mind to investigate this case for herself and take a plane to China with her friends.,5.6,CJeS Studios,2024-01-24,0.0,0.0,113.0,Released,,0.0,0.0,Ra Mi-ran-Gong Myeong-Yeom Hye-ran-Park Byung-eun-Jang Yoon-ju-Lee Moo-saeng-Ahn Eun-jin-Sung Hyuk-Kim Yool-Ho-Choi Hee-jin-Jin Hee-kyung-Kwak Jin-Nam Joong Gyu,based on true story,/hu4nI6znjpdLqcq2SLfLRc3CJOQ.jpg,,
926813,Amityville Bigfoot,Horror,en,Birdwatchers activists scientists and a film crew unknowingly converge in Bigfoot's neck of the woods where something even more sinister lurks.,8.917,SRS Cinema,2024-01-23,0.0,0.0,0.0,Released,,0.0,0.0,Eric Roberts-Lorelei Linklater-Lauren Francesca-Tuesday Knight-Shawn C. Phillips-Dustin Clingan-Bill Victor Arucan-Trent Haaga-Charles Solomon Jr.-Billy Culbertson-Crystal J. Huang-Clint Beaver-Steven Kiseleski-Paul Bradford-Auzi Capri-Kyle Clarington-Natasha Janina Valdez-Aric Garcia-Brandon Krum-Marvin Maddicks Jr.-G. Larry Butler-Carl Solomon-Ryan Stockstad-Diane Mcclure-Repetto,amityville horror,/lB6c5moiIgDUt7ZywKKDGNT800l.jpg,,
951029,Look Into My Eyes,Documentary,en,A group of New York City psychics conduct deeply intimate readings for their clients revealing a kaleidoscope of loneliness connection and healing.,9.875,A24-Drifting Cloud Productions,2024-01-22,0.0,0.0,108.0,Released,,0.0,0.0,,,/63Bb1jmhq1rysUtNw788S3VpfZp.jpg,/crF6INgzwVsbuFqzszjntvCP3TC.jpg,
607338,Krazy House,Horror-Comedy,nl,When Russian workers in Bernie’s house turn out to be wanted criminals Bernie has to man up and save his ’90s sitcom family.,17.272,Kaap Holland Film-Netherlands Film Production Incentive,2024-01-20,0.0,0.0,90.0,Released,,0.0,0.0,Nick Frost-Alicia Silverstone-Kevin Connolly-Gaite Jansen-Walt Klink-Jan Bijvoet-Chris Peters-Matti Stooker,,/mFzI2QPeeXnF4ilhqqGjN8vrE0r.jpg,/etgX6vgk0NXhV0UAPBTFH0rG4TK.jpg,
947891,My Old Ass,Comedy-Drama,en,The summer before college bright-yet-irreverent Elliott comes face-to-face with her older self during a mushroom trip. The encounter spurs a funny and heartfelt journey of self-discovery and first love as Elliott prepares to leave her childhood home.,16.161,Indian Paintbrush-LuckyChap Entertainment-Scythia Films,2024-01-20,0.0,0.0,88.0,Released,,0.0,0.0,Maisy Stella-Percy Hynes White-Aubrey Plaza-Maddie Ziegler-Carter Trozzolo-Seth Isaac Johnson-Kerrice Brooks-Maria Dizzia,romantic comedy-coming of age-woman centric-teenager-female centered plot,/Adf2Am3zxNDNNuD0p7t0hfv1Pdl.jpg,/1ddSuaKyME6JkarW8LRDXXj8Svp.jpg,
837763,Schirkoa: In Lies We Trust,Animation-Fantasy-Science Fiction,en,In a sophisticated near perfect society citizens live with paper bags on heads to dissolve differences. Tensions rise when the whispers of a mythical land without the bags start to float and a fresh council member sparks an accidental revolution.,10.891,Dissidenz Films-Rapid Eye Movies-Red Cigarette Media-Civic Studios,2024-01-20,0.0,0.0,103.0,Released,The Wise Alone Shall Speak,0.0,0.0,Golshifteh Farahani-Asia Argento-SoKo-Arish Ahmad Khan-Denzil Smith-John Sutton-Tibu Fortes-Shahbaz Sarwar-Lav Diaz-Karan Johar-Shekhar Kapur-Anurag Kashyap-Piyush Mishra-Gaspar Noé,dystopia-retrofuturism-3d animation,/bdq9d1KsviVvYqZFAZGMhbuwmKQ.jpg,/waZDTwfXX8e4AuOWp8r6JtfXCfk.jpg,
